"CASE_ID","mc_killed","mc_injured","collision_severity","severe","accident_year","hours_since_midnight","season","rush_hour","late_night","day_of_week","intersection","state_hwy_ind","w_clear","w_cloudy","w_rainy","w_other","road_not_dry","road_condition_issue","lighting","type_of_collision","pcf_viol_category","mviw","alcohol_involved","truck_accident","pedestrian_accident","bicycle_accident"
5613460,"N","Y","Injury (Other Visible)","N",2012,18.9166666666667,"Spring","PM","N","F","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5613499,"N","N","PDO (property damage only)","N",2012,16.8333333333333,"Spring","PM","N","M","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Improper Turning","Other Motor Vehicle","N","N","N","N"
5613916,"N","Y","Injury (Complaint of Pain)","N",2012,16.75,"Spring","PM","N","W","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5613986,"N","Y","PDO (property damage only)","N",2012,22.5833333333333,"Spring","N","N","Th","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5613994,"N","N","Injury (Complaint of Pain)","N",2012,16.5,"Spring","PM","N","Th","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5613995,"N","Y","Injury (Complaint of Pain)","N",2012,19.9166666666667,"Spring","N","N","F","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5614136,"N","Y","Injury (Complaint of Pain)","N",2012,1.41666666666667,"Spring","N","Y","Tu","N","Y","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Unsafe Speed","Other Motor Vehicle","Y","N","N","N"
5614525,"N","Y","Injury (Complaint of Pain)","N",2012,10.0833333333333,"Spring","N","N","W","Y","N","Y","N","N","N","N","N","Daylight","Other","Wrong Side of Road","Fixed Object","N","N","N","N"
5614741,"N","Y","PDO (property damage only)","N",2012,9.11666666666667,"Spring","N","N","Tu","Y","N","Y","N","N","N","N","N","Daylight","Other","Improper Turning","Other Motor Vehicle","N","N","N","N"
5614816,"N","Y","PDO (property damage only)","N",2012,17.0833333333333,"Spring","N","N","Su","Y","N","Y","N","N","N","N","N","Daylight","Head-On","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5614820,"N","Y","Injury (Complaint of Pain)","N",2012,16,"Spring","PM","N","W","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
5614832,"N","Y","Injury (Other Visible)","N",2012,15.3333333333333,"Spring","PM","N","M","N","N","N","Y","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5614860,"N","Y","Injury (Complaint of Pain)","N",2012,1.75,"Spring","N","Y","Su","N","Y","Y","N","N","N","N","N","Dark - Street Lights","Hit Object","Pedestrian Right of Way","Fixed Object","N","N","N","N"
5615429,"N","Y","Injury (Complaint of Pain)","N",2012,18,"Spring","N","N","Su","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5615623,"N","Y","PDO (property damage only)","N",2012,7.75,"Spring","AM","N","M","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5615705,"N","Y","PDO (property damage only)","N",2012,8.5,"Winter","AM","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5616756,"N","Y","Injury (Complaint of Pain)","N",2012,12.5833333333333,"Spring","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Hit Object","Wrong Side of Road","Fixed Object","N","N","N","N"
5616918,"N","Y","Injury (Other Visible)","N",2012,6.5,"Spring","N","N","Tu","N","Y","Y","N","N","N","N","N","Daylight","Overturned","Pedestrian Right of Way","Non-Collision","N","N","N","N"
5617095,"N","Y","Injury (Complaint of Pain)","N",2012,14.55,"Spring","N","N","Sa","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5617154,"N","Y","Injury (Complaint of Pain)","N",2012,22,"Spring","N","N","W","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5617546,"N","N","PDO (property damage only)","N",2012,13.75,"Spring","N","N","Tu","N","N","N","Y","N","N","N","N","Daylight","Rear End","Improper Passing","Other Motor Vehicle","N","N","N","N"
5617548,"N","Y","PDO (property damage only)","N",2012,15.75,"Spring","N","N","Su","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5617554,"N","Y","Injury (Complaint of Pain)","N",2012,12.7333333333333,"Spring","N","N","W","N","Y","Y","N","N","N","N","N","Daylight","Overturned","Wrong Side of Road","Fixed Object","N","N","N","N"
5617559,"N","Y","Injury (Complaint of Pain)","N",2012,19.75,"Spring","N","N","Th","Y","N","Y","N","N","N","N","N","Dusk or Dawn","Broadside","Code 19","Other Object","N","N","N","N"
5617581,"N","N","PDO (property damage only)","N",2012,16.5,"Spring","PM","N","M","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5617598,"N","Y","PDO (property damage only)","N",2012,23.25,"Spring","N","Y","Th","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
5617600,"N","Y","PDO (property damage only)","N",2012,18,"Summer","PM","N","Tu","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5618423,"N","Y","Injury (Other Visible)","N",2012,12.7333333333333,"Spring","N","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Other","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5618437,"N","Y","Injury (Other Visible)","N",2012,15.5,"Spring","PM","N","F","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5618919,"N","N","Injury (Other Visible)","N",2012,12.25,"Spring","N","N","M","N","N","Y","N","N","N","N","N","Daylight","Broadside","Driving or Bicycling Under the Influence of Alcohol or Drug","Other Motor Vehicle","N","N","N","N"
5618938,"N","N","Injury (Complaint of Pain)","N",2012,19.3333333333333,"Spring","N","N","Sa","N","N","Y","N","N","N","N","N","Dusk or Dawn","Broadside","Lights","Other Object","N","N","N","N"
5619507,"N","Y","Injury (Other Visible)","N",2012,12.4166666666667,"Spring","N","N","Su","Y","N","Y","N","N","N","N","N","Daylight","Head-On","Pedestrian Violation","Motor Vehicle on Other Roadway","N","N","N","N"
5619583,"N","Y","PDO (property damage only)","N",2012,17,"Spring","PM","N","W","N","N","N","Y","N","N","N","N","Daylight","Other","Improper Turning","Motor Vehicle on Other Roadway","N","N","N","N"
5619649,"N","Y","Injury (Complaint of Pain)","N",2012,9.08333333333333,"Spring","N","N","F","N","N","Y","N","N","N","Y","Y","Daylight","Head-On","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5619662,"N","Y","Injury (Complaint of Pain)","N",2012,21.6666666666667,"Spring","N","N","Su","N","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5619792,"N","Y","Injury (Complaint of Pain)","N",2012,15.25,"Spring","PM","N","F","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5619952,"N","Y","PDO (property damage only)","N",2012,10.6666666666667,"Spring","N","N","Th","Y","N","N","Y","N","N","N","N","Daylight","Broadside","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5619967,"N","N","PDO (property damage only)","N",2012,16,"Spring","PM","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Improper Turning","Other Motor Vehicle","N","N","N","N"
5619975,"N","Y","Injury (Complaint of Pain)","N",2012,14.5833333333333,"Spring","N","N","Su","N","N","Y","N","N","N","N","N","Daylight","Hit Object","Wrong Side of Road","Fixed Object","N","N","N","N"
5619995,"N","Y","PDO (property damage only)","N",2012,8.5,"Spring","AM","N","W","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
5620649,"N","Y","Injury (Other Visible)","N",2012,14.4166666666667,"Spring","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5620951,"N","Y","PDO (property damage only)","N",2012,7.33333333333333,"Spring","N","N","Sa","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Code 20","Other Motor Vehicle","N","N","N","N"
5621112,"N","Y","PDO (property damage only)","N",2012,6.25,"Spring","N","N","Sa","N","Y","N","Y","N","N","N","N","Dusk or Dawn","Hit Object","Wrong Side of Road","Fixed Object","N","N","N","N"
5621130,"N","Y","PDO (property damage only)","N",2012,15,"Spring","PM","N","W","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5621134,"N","Y","PDO (property damage only)","N",2012,15.3333333333333,"Spring","PM","N","W","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5621166,"N","Y","Injury (Complaint of Pain)","N",2012,13.25,"Spring","N","N","W","N","N","Y","N","N","N","N","N","Daylight","Hit Object","Wrong Side of Road","Other Object","N","N","N","N"
5621553,"N","Y","PDO (property damage only)","N",2012,7.66666666666667,"Spring","AM","N","M","N","N","N","Y","N","N","Y","N","Daylight","Broadside","Wrong Side of Road","Other Object","N","N","N","N"
5622443,"N","Y","PDO (property damage only)","N",2012,13.5,"Spring","N","N","M","Y","N","Y","N","N","N","N","N","Daylight","Head-On","Lights","Other Motor Vehicle","N","N","N","N"
5622851,"N","Y","Injury (Complaint of Pain)","N",2012,17.75,"Spring","PM","N","Tu","N","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5623329,"N","Y","Injury (Complaint of Pain)","N",2012,15.5833333333333,"Spring","PM","N","W","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
5623504,"N","Y","PDO (property damage only)","N",2012,9,"Spring","AM","N","Th","N","N","N","Y","N","N","N","N","Daylight","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
5623578,"N","N","PDO (property damage only)","N",2012,15.5833333333333,"Winter","PM","N","F","N","N","Y","N","N","N","N","N","Daylight","Other","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5625209,"N","Y","Injury (Other Visible)","N",2012,8.01666666666667,"Spring","AM","N","Tu","N","Y","N","Y","N","N","N","N","Daylight","Overturned","Wrong Side of Road","Fixed Object","N","N","N","N"
5626762,"N","Y","Injury (Complaint of Pain)","N",2012,0.2,"Spring","N","Y","Tu","N","Y","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5627066,"N","Y","PDO (property damage only)","N",2012,15,"Spring","N","N","Su","N","N","N","N","N","Y","N","Y","Daylight","Hit Object","Code 20","Fixed Object","N","N","N","N"
5627082,"N","Y","Injury (Complaint of Pain)","N",2012,16.6666666666667,"Spring","PM","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Unsafe Starting or Backing","Other Motor Vehicle","N","N","N","N"
5628041,"N","N","PDO (property damage only)","N",2012,7.98333333333333,"Spring","AM","N","Th","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5628375,"N","Y","PDO (property damage only)","N",2012,22.75,"Spring","N","N","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Other","Pedestrian Right of Way","Fixed Object","N","N","N","N"
5628497,"N","Y","PDO (property damage only)","N",2012,6.25,"Spring","N","N","M","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5629288,"N","Y","PDO (property damage only)","N",2012,13.5,"Spring","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Driving or Bicycling Under the Influence of Alcohol or Drug","Parked Motor Vehicle","N","N","N","N"
5629426,"N","Y","Injury (Complaint of Pain)","N",2012,11.25,"Spring","N","N","Su","N","Y","Y","N","N","N","N","N","Daylight","Overturned","Wrong Side of Road","Non-Collision","N","N","N","N"
5629722,"N","N","Injury (Complaint of Pain)","N",2012,11.9166666666667,"Winter","N","N","M","N","Y","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
5629748,"N","Y","Injury (Other Visible)","N",2012,14.8333333333333,"Spring","N","N","Sa","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5629873,"N","Y","PDO (property damage only)","N",2012,18.0833333333333,"Spring","PM","N","W","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Unsafe Starting or Backing","Other Motor Vehicle","N","N","N","N"
5630042,"N","N","PDO (property damage only)","N",2012,14.1666666666667,"Winter","N","N","W","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5630406,"N","Y","Injury (Complaint of Pain)","N",2012,11.4166666666667,"Spring","N","N","F","Y","N","N","Y","N","N","N","N","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
5630428,"N","Y","PDO (property damage only)","N",2012,8,"Spring","AM","N","W","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5630443,"N","Y","PDO (property damage only)","N",2012,18.5833333333333,"Spring","PM","N","W","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5630451,"N","Y","Injury (Complaint of Pain)","N",2012,16.6666666666667,"Spring","N","N","Su","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5631061,"N","Y","Injury (Other Visible)","N",2012,23.0833333333333,"Winter","N","Y","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Head-On","Unsafe Lane Change","Other Motor Vehicle","Y","N","N","N"
5631569,"N","Y","PDO (property damage only)","N",2012,23.25,"Spring","N","Y","W","N","N","Y","N","N","N","N","N","Dark - No Street Lights","Sideswipe","Improper Turning","Other Motor Vehicle","N","N","N","N"
5632442,"N","Y","PDO (property damage only)","N",2012,5,"Spring","N","Y","Tu","Y","N","Y","N","N","N","N","Y","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5632451,"N","Y","PDO (property damage only)","N",2012,18.75,"Spring","PM","N","Th","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Right of Way","Parked Motor Vehicle","N","N","N","N"
5632459,"N","Y","Injury (Other Visible)","N",2012,20,"Spring","N","N","M","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
5632539,"N","Y","Injury (Complaint of Pain)","N",2012,2.5,"Spring","N","Y","Sa","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Wrong Side of Road","Other Motor Vehicle","Y","N","N","N"
5632552,"N","Y","Injury (Other Visible)","N",2012,1.6,"Spring","N","Y","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Hit Object","Wrong Side of Road","Fixed Object","N","N","N","N"
5632556,"N","Y","Injury (Other Visible)","N",2012,7.58333333333333,"Spring","AM","N","F","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5632606,"N","Y","Injury (Complaint of Pain)","N",2012,13,"Spring","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5632635,"N","Y","Injury (Complaint of Pain)","N",2012,23.25,"Spring","N","Y","Su","N","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Unsafe Starting or Backing","Other Motor Vehicle","N","N","N","N"
5633239,"N","Y","Injury (Complaint of Pain)","N",2012,18.0833333333333,"Spring","PM","N","F","Y","N","Y","N","N","N","N","N","Daylight","Head-On","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5633318,"N","Y","Injury (Other Visible)","N",2012,7.55,"Spring","AM","N","Th","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5633363,"N","Y","PDO (property damage only)","N",2012,0.583333333333333,"Spring","N","Y","Su","N","Y","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5633370,"N","Y","Injury (Complaint of Pain)","N",2012,6.75,"Spring","N","N","W","N","Y","Y","N","N","N","N","N","Daylight","Overturned","Wrong Side of Road","Non-Collision","N","N","N","N"
5633378,"N","Y","PDO (property damage only)","N",2012,16.6166666666667,"Spring","PM","N","F","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
5633406,"N","Y","PDO (property damage only)","N",2012,20.5,"Spring","N","N","F","N","Y","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
5633409,"N","Y","Injury (Complaint of Pain)","N",2012,18.25,"Spring","N","N","Sa","Y","Y","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
5633897,"N","Y","Injury (Other Visible)","N",2012,19.4166666666667,"Spring","N","N","Sa","Y","N","Y","N","N","N","N","Y","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
5633920,"N","Y","PDO (property damage only)","N",2012,15.8333333333333,"Spring","PM","N","M","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Improper Turning","Other Motor Vehicle","N","N","N","N"
5634133,"N","Y","Injury (Complaint of Pain)","N",2012,7.75,"Spring","AM","N","M","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
5634191,"N","Y","PDO (property damage only)","N",2012,19.25,"Spring","N","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
